OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,LINE_ID,TYPE,CALC_LENGT,DIAMETER,DRAINAGE_A,FLOW_RATE,LENGTH,WIDTH,HEIGHT,SLOPE,ROUGHNESS,VELOCITY,UPSTREAMNO,DOWNSTREAM,UPSTREAM_1,DOWNSTRE_1,FILENUM,INSTALL_DA,LIFE_CYCLE,OWNER,DATA_SOURC,CREATED_BY,LAST_EDITE,LAST_EDI_1,ENABLED,TYPE_USE,SHAPESTLen,ORIG_FID,POINT_X,POINT_Y,RASTERVALU,OBJECTID_12,NODE_ID,TYPE_1,DRAINAGE_A_1,FLOW_RATE_1,POINT_X_1,POINT_Y_1,CATCHMENT_,TOP_ELEV,INVELEV1,INVELEV2,INVELEV3,INVELEV4,NET_ROLE,HIST_STRU_,FILENUM_1,INSTALL_DA_1,LIFE_CYCLE_1,OWNER_1,DATA_SOURC_1,CREATED_BY_1,LAST_EDITE_1,LAST_EDI_12,DA_SRC_STR,ENABLED_1,ANCILLARYR,OUTFALL,SWID,TYPE_USE_1,RASTERVALU_1
47,1,50,3178,18855,Reinforced Concrete Pipe,32.26141786,18, , ,32.262, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,32.26141786,24,-157.7622978,21.28806092,596.0506592,27272,20736,Catch Basin, , ,-157.7622978,21.28806092,10, , , , , , ,HMB 35-36,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20736, ,596.0506592
48,1,51,3178,18855,Reinforced Concrete Pipe,32.26141786,18, , ,32.262, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,32.26141786,24,-157.7622038,21.28807208,590.1793823,2647,20735,Catch Basin, , ,-157.7622038,21.28807208,4, , , , , , ,HMB 35-36-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20735, ,590.1793823
49,1,52,3200,18935,Reinforced Concrete Pipe,16.68790739,18, , ,16.688, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,16.68790739,25,-157.7565922,21.28402504,31.6077595,9558,22226,Man Hole, , ,-157.7565922,21.28402504,4.6, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 35,HWES 35-22226, ,31.6077595
50,1,53,3200,18935,Reinforced Concrete Pipe,16.68790739,18, , ,16.688, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,16.68790739,25,-157.7565489,21.28400349,31.1799641,55703,22227,Catch Basin, , ,-157.7565489,21.28400349,4.5, , , , , , ,HWES 35-6-8,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 35,HWES 35-22227, ,31.1799641
51,1,54,3201,18936,Reinforced Concrete Pipe,127.7664322,24, , ,131.15, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,TRUE, ,127.7664322,26,-157.7530292,21.28412704,19.9512062,2196,22221,Catch Basin, , ,-157.7530292,21.28412704,9.5, , , , , , ,HWES 36-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 36,HWES 36-22221, ,19.9512062
52,1,55,3201,18936,Reinforced Concrete Pipe,127.7664322,24, , ,131.15, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,TRUE, ,127.7664322,26,-157.7533739,21.28398783,19.6924572,30879,22228,Inlet/Outlet, , ,-157.7533739,21.28398783, , , , , , , ,HWES 36,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,End of RCP; edited by FILENUM 18154, ,TRUE,None,HWES 36,HWES 36-22228, ,19.6924553
53,1,56,3202,18945,Reinforced Concrete Pipe,298.1035023,30, , ,298.106, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,298.1035023,27,-157.7553216,21.28377261,27.1276054,30880,22235,Man Hole, , ,-157.7553216,21.28377261,5.9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 35,HWES 35-22235, ,27.1276054
54,1,60,3202,18945,Reinforced Concrete Pipe,298.1035023,30, , ,298.106, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,298.1035023,27,-157.7545192,21.28410106,28.4035339,8634,22222,Man Hole, , ,-157.7545192,21.28410106,4.8, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 35,HWES 35-22222, ,28.4035301
55,1,61,3203,18946,Reinforced Concrete Pipe,87.99623338,30, , ,87.996, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,87.99623338,28,-157.7555427,21.28389793,28.4495354,52989,22231,Catch Basin, , ,-157.7555427,21.28389793,5.6, , , , , , ,HWES 35-3,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 35,HWES 35-22231, ,28.4495354
56,1,63,3203,18946,Reinforced Concrete Pipe,87.99623338,30, , ,87.996, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,87.99623338,28,-157.7553216,21.28377261,27.1276054,30880,22235,Man Hole, , ,-157.7553216,21.28377261,5.9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 35,HWES 35-22235, ,27.1276054
57,1,64,3204,18949,Reinforced Concrete Pipe,128.9963572,24, , ,128.997, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,128.9963572,29,-157.7493857,21.2840778,71.0958786,18889,22223,Man Hole, , ,-157.7493857,21.2840778,3.7, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 38,HWES 38-22223, ,71.0958786
58,1,66,3204,18949,Reinforced Concrete Pipe,128.9963572,24, , ,128.997, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,128.9963572,29,-157.7494561,21.28372887,54.4198608,31846,22237,Man Hole, , ,-157.7494561,21.28372887,6.5, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 38,HWES 38-22237, ,54.4198685
59,1,67,3205,18953,Reinforced Concrete Pipe,71.07545591,18, , ,71.076, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,71.07545591,30,-157.7561003,21.28222198,25.601553,45579,22278,Man Hole, , ,-157.7561003,21.28222198, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22278, ,25.6015491
60,1,68,3205,18953,Reinforced Concrete Pipe,71.07545591,18, , ,71.076, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,71.07545591,30,-157.7558972,21.28226721,23.5913544,20751,22277,Man Hole, , ,-157.7558972,21.28226721,4.1, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22277, ,23.5913506
61,1,69,3206,18954,Reinforced Concrete Pipe,25.72517635, , , ,25.725, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch,TRUE, ,25.72517635,31,-157.7561211,21.28229006,25.8631191,18890,22275,Catch Basin, , ,-157.7561211,21.28229006,3.4, , , , , , ,HWES 39-13-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22275, ,25.8631153
62,1,70,3206,18954,Reinforced Concrete Pipe,25.72517635, , , ,25.725, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch,TRUE, ,25.72517635,31,-157.7561003,21.28222198,25.601553,45579,22278,Man Hole, , ,-157.7561003,21.28222198, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22278, ,25.6015491
63,1,71,3207,18958,Reinforced Concrete Pipe,230.0253802,18, , ,230.027, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,230.0253802,32,-157.7567573,21.28207471,33.6307907,49223,22283,Man Hole, , ,-157.7567573,21.28207471,5.9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22283, ,33.6307831
64,1,74,3207,18958,Reinforced Concrete Pipe,230.0253802,18, , ,230.027, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,230.0253802,32,-157.7561003,21.28222198,25.601553,45579,22278,Man Hole, , ,-157.7561003,21.28222198, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22278, ,25.6015491
65,1,75,3208,18959,Reinforced Concrete Pipe,228.4140778,18, , ,228.414, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,228.4140778,33,-157.7569348,21.28268093,31.5056458,52075,22264,Man Hole, , ,-157.7569348,21.28268093,4.7, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22264, ,31.5056419
66,1,80,3208,18959,Reinforced Concrete Pipe,228.4140778,18, , ,228.414, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,228.4140778,33,-157.7567573,21.28207471,33.6307907,49223,22283,Man Hole, , ,-157.7567573,21.28207471,5.9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22283, ,33.6307831
67,1,81,3209,18964,Reinforced Concrete Pipe,146.9635604,18, , ,92.117, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,146.9635604,34,-157.7546464,21.28197433,15.4939852,44656,22280,Man Hole, , ,-157.7546464,21.28197433,5.6, , , , , , , ,WR22875, ,"Constructed, existing ROW",City and County of Honolulu,Other,Pre-SWQDC,jnolan,Edited by DFM Roads Engineers Report, ,TRUE,None,HWES 39,HWES 39-22280, ,15.4939823
68,1,82,3209,18964,Reinforced Concrete Pipe,146.9635604,18, , ,92.117, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,146.9635604,34,-157.7542416,21.28211466,14.9630136,43755,22285,Man Hole, , ,-157.7542416,21.28211466,5.1, , , , , , , ,WR22875, ,"Constructed, existing ROW",City and County of Honolulu,Other,Pre-SWQDC,jnolan,Edited by DFM Roads Engineers Report, ,TRUE,None,HWES 39,HWES 39-22285, ,14.9630136
69,1,83,3250,19124,Reinforced Concrete Pipe,58.51410674,24, , ,58.515, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,58.51410674,35,-157.7578697,21.28928374,177.7173615,29975,20579,Catch Basin, , ,-157.7578697,21.28928374, , , , , , , ,HWES 21-7,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 21,HWES 21-20579, ,177.7173157
70,1,84,3250,19124,Reinforced Concrete Pipe,58.51410674,24, , ,58.515, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,58.51410674,35,-157.7578261,21.28943956,176.7416687,38313,20573,Man Hole, , ,-157.7578261,21.28943956, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 21,HWES 21-20573, ,176.7416229
71,1,85,3251,19126,Reinforced Concrete Pipe,16.49054447, , , ,16.491, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch,TRUE, ,16.49054447,36,-157.7531323,21.28923906,108.6134262,29077,20581,Catch Basin, , ,-157.7531323,21.28923906, , , , , , , ,HWES 25-24-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 25,HWES 25-20581, ,108.6134033
72,1,86,3251,19126,Reinforced Concrete Pipe,16.49054447, , , ,16.491, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch,TRUE, ,16.49054447,36,-157.7530853,21.289228,109.6249466,41959,20582,Man Hole, , ,-157.7530853,21.289228, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 25,HWES 25-20582, ,109.6249313
73,1,95,3253,19140,Reinforced Concrete Pipe,40.16018489,18, , ,40.16, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,40.16018489,38,-157.7571359,21.2836047,32.8685875,2199,22242,Catch Basin, , ,-157.7571359,21.2836047,4.2, , , , , , ,HWES 35-6-4,WR22875, ,"Constructed, existing ROW",City and County of Honolulu,Other,Pre-SWQDC,jnolan,Edited by Engr. Field Report - DFM-Roads, ,TRUE,None,HWES 35,HWES 35-22242, ,32.8685837
74,1,98,3253,19140,Reinforced Concrete Pipe,40.16018489,18, , ,40.16, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,40.16018489,38,-157.7570626,21.28352674,31.8927727,41914,22247,Man Hole, , ,-157.7570626,21.28352674,4.9, , , , , , , ,WR22875, ,"Constructed, existing ROW",City and County of Honolulu,Other,Pre-SWQDC,jnolan,Edited by Engr. Field Report - DFM-Roads, ,TRUE,None,HWES 35,HWES 35-22247, ,31.8927727
75,1,99,3254,19141,Reinforced Concrete Pipe,231.1237789,30, , ,231.127, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,231.1237789,39,-157.7498373,21.28362768,45.6091499,57492,22241,Man Hole, , ,-157.7498373,21.28362768,5.2, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 38,HWES 38-22241, ,45.6091499
76,1,102,3254,19141,Reinforced Concrete Pipe,231.1237789,30, , ,231.127, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,231.1237789,39,-157.7504966,21.28347601,21.9254971,46468,22248,Man Hole, , ,-157.7504966,21.28347601,4.1, , , , , , ,HWES 38-5-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 38,HWES 38-22248, ,21.9254932
77,1,103,3324,19408,Reinforced Concrete Pipe,143.4948749,30, , ,135, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,143.4948749,40,-157.7636277,21.28436691,531.7342529,28162,20818,Man Hole, , ,-157.7636277,21.28436691,10.5, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20818, ,531.7342529
78,1,104,3324,19408,Reinforced Concrete Pipe,143.4948749,30, , ,135, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,143.4948749,40,-157.7632251,21.28424995,527.3488159,2295,22424,Man Hole, , ,-157.7632251,21.28424995,9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-22424, ,527.348877
79,1,105,3325,19409,Reinforced Concrete Pipe,171.6197296,30, , ,160, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,171.6197296,41,-157.7632251,21.28424995,527.3488159,2295,22424,Man Hole, , ,-157.7632251,21.28424995,9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-22424, ,527.348877
80,1,106,3325,19409,Reinforced Concrete Pipe,171.6197296,30, , ,160, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,171.6197296,41,-157.7627263,21.28418203,527.2501831,20765,22425,Catch Basin, , ,-157.7627263,21.28418203,7, , , , , , ,HMB 35-26-3,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-22425, ,527.2501831
81,1,107,3327,19411,Reinforced Concrete Pipe,54.04357548,30, , ,45, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,54.04357548,42,-157.7627263,21.28418203,527.2501831,20765,22425,Catch Basin, , ,-157.7627263,21.28418203,7, , , , , , ,HMB 35-26-3,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-22425, ,527.2501831
82,1,108,3327,19411,Reinforced Concrete Pipe,54.04357548,30, , ,45, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,54.04357548,42,-157.7625696,21.28415847,518.0448608,45589,22427,Man Hole, , ,-157.7625696,21.28415847,6, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-22427, ,518.0449219
83,1,109,3363,19517,Reinforced Concrete Pipe,26.69544801,18, , ,26.695, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,26.69544801,43,-157.7542529,21.28920832,82.6797028,38314,20583,Man Hole, , ,-157.7542529,21.28920832,8.5, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 25,HWES 25-20583, ,82.6796875
84,1,110,3363,19517,Reinforced Concrete Pipe,26.69544801,18, , ,26.695, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,26.69544801,43,-157.7543156,21.28925244,83.8812561,33681,20580,Catch Basin, , ,-157.7543156,21.28925244,8.5, , , , , , ,HWES 25-30-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 25,HWES 25-20580, ,83.8812485
85,1,111,3375,19570,Reinforced Concrete Pipe,106.8648133,42, , ,106.866, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,106.8648133,44,-157.7536297,21.28226552,16.0292969,2206,22276,Man Hole, , ,-157.7536297,21.28226552,7.9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22276, ,16.0292988
86,1,114,3375,19570,Reinforced Concrete Pipe,106.8648133,42, , ,106.866, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,106.8648133,44,-157.7533354,21.2823641,14.7343493,54757,22272,Catch Basin, , ,-157.7533354,21.2823641,9.3, , , , , , ,HWES 39-2,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22272, ,14.7343559
87,1,115,3376,19571,Reinforced Concrete Pipe,23.64775336,42, , ,29.657, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,TRUE, ,23.64775336,45,-157.7536971,21.28228122,16.1092014,20750,22273,Man Hole, , ,-157.7536971,21.28228122,7.9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,TRUE,None,HWES 39,HWES 39-22273, ,16.1092014
88,1,116,3376,19571,Reinforced Concrete Pipe,23.64775336,42, , ,29.657, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,TRUE, ,23.64775336,45,-157.7536297,21.28226552,16.0292969,2206,22276,Man Hole, , ,-157.7536297,21.28226552,7.9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22276, ,16.0292988
89,1,117,3485,14020,Reinforced Concrete Pipe,13.27471709,18, , ,13.275, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,13.27471709,46,-157.7531682,21.28794713,79.7494278,29977,20630,Man Hole, , ,-157.7531682,21.28794713, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 31,HWES 31-20630, ,79.7494049
90,1,118,3485,14020,Reinforced Concrete Pipe,13.27471709,18, , ,13.275, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,13.27471709,46,-157.7531723,21.28791079,78.5354919,36507,20634,Catch Basin, , ,-157.7531723,21.28791079, , , , , , , ,HWES 31-7-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 31,HWES 31-20634, ,78.5354691
91,1,119,3486,14023,Reinforced Concrete Pipe,18.69222874,18, , ,10, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,18.69222874,47,-157.7551899,21.28786612,61.1221123,14258,20635,Man Hole, , ,-157.7551899,21.28786612, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 28,HWES 28-20635, ,61.1221046
92,1,120,3486,14023,Reinforced Concrete Pipe,18.69222874,18, , ,10, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,18.69222874,47,-157.75515,21.28783083,60.5272636,16125,20636,Catch Basin, , ,-157.75515,21.28783083, , , , , , , ,HWES 28-2-2,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 28,HWES 28-20636, ,60.527256
93,1,121,3510,16134,Reinforced Concrete Pipe,31.78406504,24, , ,31.784, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,31.78406504,48,-157.7533304,21.29284369,197.0371246,39224,20494,Inlet/Outlet, , ,-157.7533304,21.29284368, , , , , , , ,HWES 15,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,End of RCP; edited by FILENUM 18150, ,TRUE,None,HWES 15,HWES 15-20494, ,197.0371094
