OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,LINE_ID,TYPE,CALC_LENGT,DIAMETER,DRAINAGE_A,FLOW_RATE,LENGTH,WIDTH,HEIGHT,SLOPE,ROUGHNESS,VELOCITY,UPSTREAMNO,DOWNSTREAM,UPSTREAM_1,DOWNSTRE_1,FILENUM,INSTALL_DA,LIFE_CYCLE,OWNER,DATA_SOURC,CREATED_BY,LAST_EDITE,LAST_EDI_1,ENABLED,TYPE_USE,SHAPESTLen,ORIG_FID,POINT_X,POINT_Y,RASTERVALU,OBJECTID_12,NODE_ID,TYPE_1,DRAINAGE_A_1,FLOW_RATE_1,POINT_X_1,POINT_Y_1,CATCHMENT_,TOP_ELEV,INVELEV1,INVELEV2,INVELEV3,INVELEV4,NET_ROLE,HIST_STRU_,FILENUM_1,INSTALL_DA_1,LIFE_CYCLE_1,OWNER_1,DATA_SOURC_1,CREATED_BY_1,LAST_EDITE_1,LAST_EDI_12,DA_SRC_STR,ENABLED_1,ANCILLARYR,OUTFALL,SWID,TYPE_USE_1,RASTERVALU_1
45,1,48,3177,18849,Reinforced Concrete Pipe,50.770340580000003,18, , ,70, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,50.770340575101784,23,-157.762780398999979,21.289118606000045,678.4478760,47476,20728,Man Hole, , ,-157.762780399204217,21.289118605615101,7.200000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-20728, ,678.4478760
46,1,49,3177,18849,Reinforced Concrete Pipe,50.770340580000003,18, , ,70, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,50.770340575101784,23,-157.762632405999966,21.289135815000066,657.9392090,51141,20727,Man Hole, , ,-157.762632406191983,21.289135814616543,4.600000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-20727, ,657.9392090
47,1,50,3178,18855,Reinforced Concrete Pipe,32.261417860000002,18, , ,32.262000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,32.261417857921685,24,-157.762297817999979,21.288060920000078,596.0506592,27272,20736,Catch Basin, , ,-157.762297818164313,21.288060919527595,10, , , , , , ,HMB 35-36,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-20736, ,596.0506592
48,1,51,3178,18855,Reinforced Concrete Pipe,32.261417860000002,18, , ,32.262000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,32.261417857921685,24,-157.762203807999981,21.288072078000027,590.1793823,2647,20735,Catch Basin, , ,-157.762203808156528,21.288072077528511,4, , , , , , ,HMB 35-36-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-20735, ,590.1793823
49,1,52,3200,18935,Reinforced Concrete Pipe,16.687907389999999,18, , ,16.688000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,16.687907391653876,25,-157.756592210999969,21.284025038000038,31.6077595,9558,22226,Man Hole, , ,-157.756592210692219,21.284025038193647,4.600000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 35,HWES 35-22226, ,31.6077595
50,1,53,3200,18935,Reinforced Concrete Pipe,16.687907389999999,18, , ,16.688000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,16.687907391653876,25,-157.756548921999979,21.284003490000032,31.1799641,55703,22227,Catch Basin, , ,-157.756548921688648,21.284003490191878,4.500000, , , , , , ,HWES 35-6-8,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 35,HWES 35-22227, ,31.1799641
51,1,54,3201,18936,Reinforced Concrete Pipe,127.766432240000000,24, , ,131.150000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,True, ,127.766432243361933,26,-157.753029222999970,21.284127041000033,19.9512062,2196,22221,Catch Basin, , ,-157.753029223397419,21.284127041202112,9.500000, , , , , , ,HWES 36-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 36,HWES 36-22221, ,19.9512062
52,1,55,3201,18936,Reinforced Concrete Pipe,127.766432240000000,24, , ,131.150000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,True, ,127.766432243361933,26,-157.753373854999978,21.283987833000026,19.6924572,30879,22228,Inlet/Outlet, , ,-157.753373855425934,21.283987833190565, , , , , , , ,HWES 36,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,End of RCP; edited by FILENUM 18154, ,True,None,HWES 36,HWES 36-22228, ,19.6924553
53,1,56,3202,18945,Reinforced Concrete Pipe,298.103502310000010,30, , ,298.106000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,298.103502309888995,27,-157.755321557999963,21.283772606000070,27.1276054,30880,22235,Man Hole, , ,-157.755321557587081,21.283772606172761,5.9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 35,HWES 35-22235, ,27.1276054
54,1,60,3202,18945,Reinforced Concrete Pipe,298.103502310000010,30, , ,298.106000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,298.103502309888995,27,-157.754519158999983,21.284101064000026,28.4035339,8634,22222,Man Hole, , ,-157.754519158520679,21.284101064199945,4.800000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 35,HWES 35-22222, ,28.4035301
55,1,61,3203,18946,Reinforced Concrete Pipe,87.996233380000007,30, , ,87.996000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,87.996233377252040,28,-157.755542741999960,21.283897927000055,28.4495354,52989,22231,Catch Basin, , ,-157.755542741605382,21.283897927183148,5.600000, , , , , , ,HWES 35-3,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 35,HWES 35-22231, ,28.4495354
56,1,63,3203,18946,Reinforced Concrete Pipe,87.996233380000007,30, , ,87.996000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,87.996233377252040,28,-157.755321557999963,21.283772606000070,27.1276054,30880,22235,Man Hole, , ,-157.755321557587081,21.283772606172761,5.9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 35,HWES 35-22235, ,27.1276054
57,1,64,3204,18949,Reinforced Concrete Pipe,128.996357179999990,24, , ,128.997000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,128.996357178567223,29,-157.749385728999982,21.284077801000024,71.0958786,18889,22223,Man Hole, , ,-157.749385729095962,21.284077801198009,3.700000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 38,HWES 38-22223, ,71.0958786
58,1,66,3204,18949,Reinforced Concrete Pipe,128.996357179999990,24, , ,128.997000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,128.996357178567223,29,-157.749456075999973,21.283728872000040,54.4198608,31846,22237,Man Hole, , ,-157.749456076101779,21.283728872169149,6.5, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 38,HWES 38-22237, ,54.4198685
59,1,67,3205,18953,Reinforced Concrete Pipe,71.075455910000002,18, , ,71.076000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,71.075455914360901,30,-157.756100269999962,21.282221979000042,25.6015530,45579,22278,Man Hole, , ,-157.756100269651512,21.282221979044493, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22278, ,25.6015491
60,1,68,3205,18953,Reinforced Concrete Pipe,71.075455910000002,18, , ,71.076000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,71.075455914360901,30,-157.755897163999975,21.282267213000068,23.5913544,20751,22277,Man Hole, , ,-157.755897163634700,21.282267213048215,4.100000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22277, ,23.5913506
61,1,69,3206,18954,Reinforced Concrete Pipe,25.725176350000002, , , ,25.725000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch,True, ,25.725176354727740,31,-157.756121084999961,21.282290057000068,25.8631191,18890,22275,Catch Basin, , ,-157.756121084653245,21.282290057050091,3.400000, , , , , , ,HWES 39-13-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22275, ,25.8631153
62,1,70,3206,18954,Reinforced Concrete Pipe,25.725176350000002, , , ,25.725000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch,True, ,25.725176354727740,31,-157.756100269999962,21.282221979000042,25.6015530,45579,22278,Man Hole, , ,-157.756100269651512,21.282221979044493, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22278, ,25.6015491
63,1,71,3207,18958,Reinforced Concrete Pipe,230.025380240000004,18, , ,230.027000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,230.025380238013611,32,-157.756757335999964,21.282074712000053,33.6307907,49223,22283,Man Hole, , ,-157.756757335705885,21.282074712032284,5.900000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22283, ,33.6307831
64,1,74,3207,18958,Reinforced Concrete Pipe,230.025380240000004,18, , ,230.027000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,230.025380238013611,32,-157.756100269999962,21.282221979000042,25.6015530,45579,22278,Man Hole, , ,-157.756100269651512,21.282221979044493, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22278, ,25.6015491
65,1,75,3208,18959,Reinforced Concrete Pipe,228.414077789999993,18, , ,228.414000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,228.414077785012552,33,-157.756934770999976,21.282680927000058,31.5056458,52075,22264,Man Hole, , ,-157.756934770720562,21.282680927082424,4.700000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22264, ,31.5056419
66,1,80,3208,18959,Reinforced Concrete Pipe,228.414077789999993,18, , ,228.414000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,228.414077785012552,33,-157.756757335999964,21.282074712000053,33.6307907,49223,22283,Man Hole, , ,-157.756757335705885,21.282074712032284,5.900000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22283, ,33.6307831
67,1,81,3209,18964,Reinforced Concrete Pipe,146.963560430000001,18, , ,92.117000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,146.963560429099203,34,-157.754646417999965,21.281974327000057,15.4939852,44656,22280,Man Hole, , ,-157.754646417531234,21.281974327023988,5.600000, , , , , , , ,WR22875, ,"Constructed, existing ROW",City and County of Honolulu,Other,Pre-SWQDC,jnolan,Edited by DFM Roads Engineers Report, ,True,None,HWES 39,HWES 39-22280, ,15.4939823
68,1,82,3209,18964,Reinforced Concrete Pipe,146.963560430000001,18, , ,92.117000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,146.963560429099203,34,-157.754241561999976,21.282114662000026,14.9630136,43755,22285,Man Hole, , ,-157.754241562497725,21.282114662035610,5.100000, , , , , , , ,WR22875, ,"Constructed, existing ROW",City and County of Honolulu,Other,Pre-SWQDC,jnolan,Edited by DFM Roads Engineers Report, ,True,None,HWES 39,HWES 39-22285, ,14.9630136
69,1,83,3250,19124,Reinforced Concrete Pipe,58.514106740000003,24, , ,58.515000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,58.514106740692299,35,-157.757869711999973,21.289283740000030,177.7173615,29975,20579,Catch Basin, , ,-157.757869711797923,21.289283739628786, , , , , , , ,HWES 21-7,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 21,HWES 21-20579, ,177.7173157
70,1,84,3250,19124,Reinforced Concrete Pipe,58.514106740000003,24, , ,58.515000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,58.514106740692299,35,-157.757826131999963,21.289439558000026,176.7416687,38313,20573,Man Hole, , ,-157.757826131794303,21.289439557641685, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 21,HWES 21-20573, ,176.7416229
71,1,85,3251,19126,Reinforced Concrete Pipe,16.490544470000000, , , ,16.491000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch,True, ,16.490544471568480,36,-157.753132299999976,21.289239056000042,108.6134262,29077,20581,Catch Basin, , ,-157.753132300405952,21.289239055625046, , , , , , , ,HWES 25-24-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20581, ,108.6134033
72,1,86,3251,19126,Reinforced Concrete Pipe,16.490544470000000, , , ,16.491000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch,True, ,16.490544471568480,36,-157.753085321999976,21.289227997000069,109.6249466,41959,20582,Man Hole, , ,-157.753085322402057,21.289227996624163, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20582, ,109.6249313
73,1,95,3253,19140,Reinforced Concrete Pipe,40.160184889999996,18, , ,40.160000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,40.160184886272305,38,-157.757135915999982,21.283604704000027,32.8685875,2199,22242,Catch Basin, , ,-157.757135915737194,21.283604704158904,4.200000, , , , , , ,HWES 35-6-4,WR22875, ,"Constructed, existing ROW",City and County of Honolulu,Other,Pre-SWQDC,jnolan,Edited by Engr. Field Report - DFM-Roads, ,True,None,HWES 35,HWES 35-22242, ,32.8685837
74,1,98,3253,19140,Reinforced Concrete Pipe,40.160184889999996,18, , ,40.160000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,40.160184886272305,38,-157.757062614999967,21.283526743000039,31.8927727,41914,22247,Man Hole, , ,-157.757062614731126,21.283526743152436,4.900000, , , , , , , ,WR22875, ,"Constructed, existing ROW",City and County of Honolulu,Other,Pre-SWQDC,jnolan,Edited by Engr. Field Report - DFM-Roads, ,True,None,HWES 35,HWES 35-22247, ,31.8927727
75,1,99,3254,19141,Reinforced Concrete Pipe,231.123778939999994,30, , ,231.127000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,231.123778941909421,39,-157.749837337999963,21.283627675000048,45.6091499,57492,22241,Man Hole, , ,-157.749837338133318,21.283627675160801,5.200000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 38,HWES 38-22241, ,45.6091499
76,1,102,3254,19141,Reinforced Concrete Pipe,231.123778939999994,30, , ,231.127000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,231.123778941909421,39,-157.750496620999968,21.283476006000058,21.9254971,46468,22248,Man Hole, , ,-157.750496621187864,21.283476006148248,4.100000, , , , , , ,HWES 38-5-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 38,HWES 38-22248, ,21.9254932
77,1,103,3324,19408,Reinforced Concrete Pipe,143.494874930000009,30, , ,135, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,143.494874931993252,40,-157.763627715999974,21.284366912000053,531.7342529,28162,20818,Man Hole, , ,-157.763627716274328,21.284366912221969,10.5, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-20818, ,531.7342529
78,1,104,3324,19408,Reinforced Concrete Pipe,143.494874930000009,30, , ,135, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,143.494874931993252,40,-157.763225140999964,21.284249946000045,527.3488159,2295,22424,Man Hole, , ,-157.763225141241037,21.284249946212242,9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-22424, ,527.3488770
79,1,105,3325,19409,Reinforced Concrete Pipe,171.619729580000012,30, , ,160, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,171.619729583188075,41,-157.763225140999964,21.284249946000045,527.3488159,2295,22424,Man Hole, , ,-157.763225141241037,21.284249946212242,9, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-22424, ,527.3488770
80,1,106,3325,19409,Reinforced Concrete Pipe,171.619729580000012,30, , ,160, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,171.619729583188075,41,-157.762726292999957,21.284182029000078,527.2501831,20765,22425,Catch Basin, , ,-157.762726293199762,21.284182029206647,7, , , , , , ,HMB 35-26-3,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-22425, ,527.2501831
81,1,107,3327,19411,Reinforced Concrete Pipe,54.043575480000001,30, , ,45, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,54.043575479875265,42,-157.762726292999957,21.284182029000078,527.2501831,20765,22425,Catch Basin, , ,-157.762726293199762,21.284182029206647,7, , , , , , ,HMB 35-26-3,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-22425, ,527.2501831
82,1,108,3327,19411,Reinforced Concrete Pipe,54.043575480000001,30, , ,45, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,54.043575479875265,42,-157.762569557999967,21.284158471000069,518.0448608,45589,22427,Man Hole, , ,-157.762569558186783,21.284158471204705,6, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-22427, ,518.0449219
83,1,109,3363,19517,Reinforced Concrete Pipe,26.695448010000000,18, , ,26.695000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,26.695448009580460,43,-157.754252927999971,21.289208320000057,82.6797028,38314,20583,Man Hole, , ,-157.754252928498659,21.289208319622503,8.500000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20583, ,82.6796875
84,1,110,3363,19517,Reinforced Concrete Pipe,26.695448010000000,18, , ,26.695000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,26.695448009580460,43,-157.754315638999969,21.289252437000073,83.8812561,33681,20580,Catch Basin, , ,-157.754315638503840,21.289252436626157,8.500000, , , , , , ,HWES 25-30-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20580, ,83.8812485
85,1,111,3375,19570,Reinforced Concrete Pipe,106.864813290000001,42, , ,106.866000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,106.864813288774769,44,-157.753629676999964,21.282265517000042,16.0292969,2206,22276,Man Hole, , ,-157.753629677447094,21.282265517048074,7.900000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22276, ,16.0292988
86,1,114,3375,19570,Reinforced Concrete Pipe,106.864813290000001,42, , ,106.866000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,106.864813288774769,44,-157.753335429999964,21.282364101000042,14.7343493,54757,22272,Catch Basin, , ,-157.753335430422737,21.282364101056260,9.300000, , , , , , ,HWES 39-2,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22272, ,14.7343559
87,1,115,3376,19571,Reinforced Concrete Pipe,23.647753359999999,42, , ,29.657000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,True, ,23.647753359708922,45,-157.753697082999963,21.282281222000051,16.1092014,20750,22273,Man Hole, , ,-157.753697083452664,21.282281222049392,7.900000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,True,None,HWES 39,HWES 39-22273, ,16.1092014
